Timestamp,kWh,hour,day_of_week,month
2024-07-27 11:30:00,1.657,11,5,7
2024-07-27 12:00:00,1.375,12,5,7
2024-07-27 12:30:00,1.787,12,5,7
2024-07-27 13:00:00,1.321,13,5,7
2024-07-27 13:30:00,1.827,13,5,7
2024-07-27 14:00:00,1.885,14,5,7
2024-07-27 14:30:00,1.358,14,5,7
2024-07-27 15:00:00,1.776,15,5,7
2024-07-27 15:30:00,1.788,15,5,7
2024-07-27 16:00:00,1.761,16,5,7
2024-07-27 16:30:00,1.738,16,5,7
2024-07-27 17:00:00,1.71,17,5,7
2024-07-27 17:30:00,1.685,17,5,7
2024-07-27 18:00:00,1.731,18,5,7
2024-07-27 18:30:00,1.573,18,5,7
2024-07-27 19:00:00,1.543,19,5,7
2024-07-27 19:30:00,1.342,19,5,7
2024-07-27 20:00:00,1.497,20,5,7
2024-07-27 20:30:00,1.716,20,5,7
2024-07-27 21:00:00,1.791,21,5,7
2024-07-27 21:30:00,1.727,21,5,7
2024-07-27 22:00:00,1.702,22,5,7
2024-07-27 22:30:00,1.331,22,5,7
2024-07-27 23:00:00,0.826,23,5,7
2024-07-27 23:30:00,0.65,23,5,7
2024-07-28 00:00:00,0.817,0,6,7
2024-07-28 00:30:00,0.683,0,6,7
2024-07-28 01:00:00,0.66,1,6,7
2024-07-28 01:30:00,0.344,1,6,7
2024-07-28 02:00:00,0.611,2,6,7
2024-07-28 02:30:00,0.671,2,6,7
2024-07-28 03:00:00,0.348,3,6,7
2024-07-28 03:30:00,0.512,3,6,7
2024-07-28 04:00:00,0.451,4,6,7
2024-07-28 04:30:00,0.38,4,6,7
2024-07-28 05:00:00,0.622,5,6,7
2024-07-28 05:30:00,0.395,5,6,7
2024-07-28 06:00:00,0.335,6,6,7
2024-07-28 06:30:00,0.33,6,6,7
2024-07-28 07:00:00,0.343,7,6,7
2024-07-28 07:30:00,0.419,7,6,7
2024-07-28 08:00:00,0.592,8,6,7
2024-07-28 08:30:00,0.775,8,6,7
2024-07-28 09:00:00,0.884,9,6,7
2024-07-28 09:30:00,1.024,9,6,7
2024-07-28 10:00:00,1.599,10,6,7
2024-07-28 10:30:00,1.604,10,6,7
2024-07-28 11:00:00,1.644,11,6,7
2024-07-28 11:30:00,1.639,11,6,7
2024-07-28 12:00:00,1.203,12,6,7
2024-07-28 12:30:00,1.696,12,6,7
2024-07-28 13:00:00,1.728,13,6,7
2024-07-28 13:30:00,1.731,13,6,7
2024-07-28 14:00:00,1.7,14,6,7
2024-07-28 14:30:00,1.781,14,6,7
2024-07-28 15:00:00,1.783,15,6,7
2024-07-28 15:30:00,1.894,15,6,7
2024-07-28 16:00:00,1.836,16,6,7
2024-07-28 16:30:00,2.137,16,6,7
2024-07-28 17:00:00,1.897,17,6,7
2024-07-28 17:30:00,1.815,17,6,7
2024-07-28 18:00:00,1.864,18,6,7
2024-07-28 18:30:00,1.974,18,6,7
2024-07-28 19:00:00,1.884,19,6,7
2024-07-28 19:30:00,1.814,19,6,7
2024-07-28 20:00:00,1.818,20,6,7
2024-07-28 20:30:00,1.698,20,6,7
2024-07-28 21:00:00,1.691,21,6,7
2024-07-28 21:30:00,1.362,21,6,7
2024-07-28 22:00:00,1.097,22,6,7
2024-07-28 22:30:00,1.005,22,6,7
2024-07-28 23:00:00,1.002,23,6,7
2024-07-28 23:30:00,0.987,23,6,7
2024-07-29 00:00:00,0.97,0,0,7
2024-07-29 00:30:00,0.737,0,0,7
2024-07-29 01:00:00,0.396,1,0,7
2024-07-29 01:30:00,0.703,1,0,7
2024-07-29 02:00:00,0.791,2,0,7
2024-07-29 02:30:00,0.576,2,0,7
2024-07-29 03:00:00,0.449,3,0,7
2024-07-29 03:30:00,0.281,3,0,7
2024-07-29 04:00:00,0.592,4,0,7
2024-07-29 04:30:00,0.278,4,0,7
2024-07-29 05:00:00,0.727,5,0,7
2024-07-29 05:30:00,0.369,5,0,7
2024-07-29 06:00:00,0.402,6,0,7
2024-07-29 06:30:00,0.73,6,0,7
2024-07-29 07:00:00,0.799,7,0,7
2024-07-29 07:30:00,0.678,7,0,7
2024-07-29 08:00:00,0.623,8,0,7
2024-07-29 08:30:00,0.668,8,0,7
2024-07-29 09:00:00,0.305,9,0,7
2024-07-29 09:30:00,0.343,9,0,7
2024-07-29 10:00:00,0.317,10,0,7
2024-07-29 10:30:00,0.652,10,0,7
2024-07-29 11:00:00,1.583,11,0,7
2024-07-29 11:30:00,1.248,11,0,7
2024-07-29 12:00:00,1.794,12,0,7
2024-07-29 12:30:00,1.868,12,0,7
2024-07-29 13:00:00,2.035,13,0,7
2024-07-29 13:30:00,2.074,13,0,7
2024-07-29 14:00:00,1.914,14,0,7
2024-07-29 14:30:00,2.813,14,0,7
2024-07-29 15:00:00,2.692,15,0,7
2024-07-29 15:30:00,2.688,15,0,7
2024-07-29 16:00:00,1.961,16,0,7
2024-07-29 16:30:00,1.874,16,0,7
2024-07-29 17:00:00,2.058,17,0,7
2024-07-29 17:30:00,1.877,17,0,7
2024-07-29 18:00:00,2.34,18,0,7
2024-07-29 18:30:00,1.964,18,0,7
2024-07-29 19:00:00,1.818,19,0,7
2024-07-29 19:30:00,1.727,19,0,7
2024-07-29 20:00:00,1.551,20,0,7
2024-07-29 20:30:00,1.502,20,0,7
2024-07-29 21:00:00,1.527,21,0,7
2024-07-29 21:30:00,1.49,21,0,7
2024-07-29 22:00:00,1.514,22,0,7
2024-07-29 22:30:00,1.42,22,0,7
2024-07-29 23:00:00,1.451,23,0,7
2024-07-29 23:30:00,0.739,23,0,7
2024-07-30 00:00:00,0.739,0,1,7
2024-07-30 00:30:00,0.858,0,1,7
2024-07-30 01:00:00,0.739,1,1,7
2024-07-30 01:30:00,0.644,1,1,7
2024-07-30 02:00:00,0.435,2,1,7
2024-07-30 02:30:00,0.446,2,1,7
2024-07-30 03:00:00,0.589,3,1,7
2024-07-30 03:30:00,0.244,3,1,7
2024-07-30 04:00:00,0.705,4,1,7
2024-07-30 04:30:00,0.645,4,1,7
2024-07-30 05:00:00,0.494,5,1,7
2024-07-30 05:30:00,0.488,5,1,7
2024-07-30 06:00:00,0.663,6,1,7
2024-07-30 06:30:00,0.482,6,1,7
2024-07-30 07:00:00,0.267,7,1,7
2024-07-30 07:30:00,0.691,7,1,7
2024-07-30 08:00:00,0.625,8,1,7
2024-07-30 08:30:00,0.244,8,1,7
2024-07-30 09:00:00,0.769,9,1,7
2024-07-30 09:30:00,0.764,9,1,7
2024-07-30 10:00:00,0.649,10,1,7
2024-07-30 10:30:00,0.541,10,1,7
2024-07-30 11:00:00,0.63,11,1,7
2024-07-30 11:30:00,0.655,11,1,7
2024-07-30 12:00:00,0.862,12,1,7
2024-07-30 12:30:00,0.978,12,1,7
2024-07-30 13:00:00,0.962,13,1,7
2024-07-30 13:30:00,1.161,13,1,7
2024-07-30 14:00:00,1.268,14,1,7
2024-07-30 14:30:00,1.585,14,1,7
2024-07-30 15:00:00,1.448,15,1,7
2024-07-30 15:30:00,1.702,15,1,7
2024-07-30 16:00:00,1.209,16,1,7
2024-07-30 16:30:00,1.697,16,1,7
2024-07-30 17:00:00,1.741,17,1,7
2024-07-30 17:30:00,1.427,17,1,7
2024-07-30 18:00:00,1.761,18,1,7
2024-07-30 18:30:00,1.654,18,1,7
2024-07-30 19:00:00,1.769,19,1,7
2024-07-30 19:30:00,1.738,19,1,7
2024-07-30 20:00:00,1.754,20,1,7
2024-07-30 20:30:00,1.699,20,1,7
2024-07-30 21:00:00,1.122,21,1,7
2024-07-30 21:30:00,1.275,21,1,7
2024-07-30 22:00:00,1.063,22,1,7
2024-07-30 22:30:00,0.811,22,1,7
2024-07-30 23:00:00,0.66,23,1,7
2024-07-30 23:30:00,1.254,23,1,7
2024-07-31 00:00:00,1.374,0,2,7
2024-07-31 00:30:00,1.406,0,2,7
2024-07-31 01:00:00,1.406,1,2,7
2024-07-31 01:30:00,1.076,1,2,7
2024-07-31 02:00:00,0.343,2,2,7
2024-07-31 02:30:00,0.808,2,2,7
2024-07-31 03:00:00,0.616,3,2,7
2024-07-31 03:30:00,0.372,3,2,7
2024-07-31 04:00:00,0.777,4,2,7
2024-07-31 04:30:00,0.302,4,2,7
2024-07-31 05:00:00,0.604,5,2,7
2024-07-31 05:30:00,0.32,5,2,7
2024-07-31 06:00:00,0.809,6,2,7
2024-07-31 06:30:00,0.402,6,2,7
2024-07-31 07:00:00,0.557,7,2,7
2024-07-31 07:30:00,0.681,7,2,7
2024-07-31 08:00:00,0.322,8,2,7
2024-07-31 08:30:00,0.579,8,2,7
2024-07-31 09:00:00,0.949,9,2,7
2024-07-31 09:30:00,1.428,9,2,7
2024-07-31 10:00:00,1.481,10,2,7
2024-07-31 10:30:00,1.535,10,2,7
2024-07-31 11:00:00,1.732,11,2,7
2024-07-31 11:30:00,1.771,11,2,7
2024-07-31 12:00:00,0.471,12,2,7
2024-07-31 12:30:00,0.407,12,2,7
2024-07-31 13:00:00,1.153,13,2,7
2024-07-31 13:30:00,1.695,13,2,7
2024-07-31 14:00:00,1.736,14,2,7
2024-07-31 14:30:00,1.802,14,2,7
2024-07-31 15:00:00,1.85,15,2,7
2024-07-31 15:30:00,1.918,15,2,7
2024-07-31 16:00:00,1.944,16,2,7
2024-07-31 16:30:00,1.884,16,2,7
2024-07-31 17:00:00,1.796,17,2,7
2024-07-31 17:30:00,1.669,17,2,7
2024-07-31 18:00:00,1.743,18,2,7
2024-07-31 18:30:00,1.844,18,2,7
2024-07-31 19:00:00,1.779,19,2,7
2024-07-31 19:30:00,1.774,19,2,7
2024-07-31 20:00:00,1.164,20,2,7
2024-07-31 20:30:00,0.427,20,2,7
2024-07-31 21:00:00,0.523,21,2,7
2024-07-31 21:30:00,0.58,21,2,7
2024-07-31 22:00:00,0.52,22,2,7
2024-07-31 22:30:00,1.124,22,2,7
2024-07-31 23:00:00,1.587,23,2,7
2024-07-31 23:30:00,1.364,23,2,7
2024-08-01 00:00:00,1.363,0,3,8
2024-08-01 00:30:00,1.342,0,3,8
2024-08-01 01:00:00,1.345,1,3,8
2024-08-01 01:30:00,1.366,1,3,8
2024-08-01 02:00:00,1.389,2,3,8
2024-08-01 02:30:00,0.436,2,3,8
2024-08-01 03:00:00,0.719,3,3,8
2024-08-01 03:30:00,0.458,3,3,8
2024-08-01 04:00:00,0.467,4,3,8
2024-08-01 04:30:00,0.519,4,3,8
2024-08-01 05:00:00,0.229,5,3,8
2024-08-01 05:30:00,0.198,5,3,8
2024-08-01 06:00:00,0.691,6,3,8
2024-08-01 06:30:00,0.505,6,3,8
2024-08-01 07:00:00,0.464,7,3,8
2024-08-01 07:30:00,0.823,7,3,8
2024-08-01 08:00:00,0.596,8,3,8
2024-08-01 08:30:00,0.986,8,3,8
2024-08-01 09:00:00,1.383,9,3,8
2024-08-01 09:30:00,1.152,9,3,8
2024-08-01 10:00:00,1.294,10,3,8
2024-08-01 10:30:00,1.656,10,3,8
2024-08-01 11:00:00,1.811,11,3,8
2024-08-01 11:30:00,0.622,11,3,8
2024-08-01 12:00:00,1.302,12,3,8
2024-08-01 12:30:00,2.043,12,3,8
2024-08-01 13:00:00,2.057,13,3,8
2024-08-01 13:30:00,2.199,13,3,8
2024-08-01 14:00:00,2.041,14,3,8
2024-08-01 14:30:00,2.055,14,3,8
2024-08-01 15:00:00,2.042,15,3,8
2024-08-01 15:30:00,2.009,15,3,8
2024-08-01 16:00:00,2.017,16,3,8
2024-08-01 16:30:00,1.958,16,3,8
2024-08-01 17:00:00,1.975,17,3,8
2024-08-01 17:30:00,2.186,17,3,8
2024-08-01 18:00:00,2.115,18,3,8
2024-08-01 18:30:00,1.943,18,3,8
2024-08-01 19:00:00,1.911,19,3,8
2024-08-01 19:30:00,2.418,19,3,8
2024-08-01 20:00:00,2.038,20,3,8
2024-08-01 20:30:00,1.981,20,3,8
2024-08-01 21:00:00,1.675,21,3,8
2024-08-01 21:30:00,1.616,21,3,8
2024-08-01 22:00:00,1.591,22,3,8
2024-08-01 22:30:00,1.603,22,3,8
2024-08-01 23:00:00,1.546,23,3,8
2024-08-01 23:30:00,1.526,23,3,8
2024-08-02 00:00:00,1.501,0,4,8
2024-08-02 00:30:00,1.488,0,4,8
2024-08-02 01:00:00,1.445,1,4,8
2024-08-02 01:30:00,1.437,1,4,8
2024-08-02 02:00:00,1.455,2,4,8
2024-08-02 02:30:00,1.445,2,4,8
2024-08-02 03:00:00,1.47,3,4,8
2024-08-02 03:30:00,1.437,3,4,8
2024-08-02 04:00:00,1.403,4,4,8
2024-08-02 04:30:00,0.632,4,4,8
2024-08-02 05:00:00,1.018,5,4,8
2024-08-02 05:30:00,1.071,5,4,8
2024-08-02 06:00:00,0.734,6,4,8
2024-08-02 06:30:00,0.473,6,4,8
2024-08-02 07:00:00,0.861,7,4,8
2024-08-02 07:30:00,0.849,7,4,8
2024-08-02 08:00:00,0.504,8,4,8
2024-08-02 08:30:00,1.011,8,4,8
2024-08-02 09:00:00,1.507,9,4,8
2024-08-02 09:30:00,1.555,9,4,8
2024-08-02 10:00:00,1.609,10,4,8
2024-08-02 10:30:00,2.647,10,4,8
2024-08-02 11:00:00,2.789,11,4,8
2024-08-02 11:30:00,2.171,11,4,8
2024-08-02 12:00:00,2.02,12,4,8
2024-08-02 12:30:00,2.546,12,4,8
2024-08-02 13:00:00,2.332,13,4,8
2024-08-02 13:30:00,2.034,13,4,8
2024-08-02 14:00:00,2.822,14,4,8
2024-08-02 14:30:00,2.914,14,4,8
2024-08-02 15:00:00,2.144,15,4,8
2024-08-02 15:30:00,2.012,15,4,8
2024-08-02 16:00:00,2.026,16,4,8
2024-08-02 16:30:00,2.594,16,4,8
2024-08-02 17:00:00,2.634,17,4,8
2024-08-02 17:30:00,2.876,17,4,8
2024-08-02 18:00:00,2.735,18,4,8
2024-08-02 18:30:00,2.415,18,4,8
2024-08-02 19:00:00,1.896,19,4,8
2024-08-02 19:30:00,1.834,19,4,8
2024-08-02 20:00:00,1.858,20,4,8
2024-08-02 20:30:00,1.87,20,4,8
2024-08-02 21:00:00,1.832,21,4,8
2024-08-02 21:30:00,1.786,21,4,8
2024-08-02 22:00:00,1.746,22,4,8
2024-08-02 22:30:00,1.715,22,4,8
2024-08-02 23:00:00,1.69,23,4,8
2024-08-02 23:30:00,1.622,23,4,8
2024-08-03 00:00:00,1.593,0,5,8
2024-08-03 00:30:00,1.736,0,5,8
2024-08-03 01:00:00,1.778,1,5,8
2024-08-03 01:30:00,1.725,1,5,8
2024-08-03 02:00:00,1.831,2,5,8
2024-08-03 02:30:00,1.67,2,5,8
2024-08-03 03:00:00,1.597,3,5,8
2024-08-03 03:30:00,1.536,3,5,8
2024-08-03 04:00:00,1.439,4,5,8
2024-08-03 04:30:00,1.369,4,5,8
2024-08-03 05:00:00,1.217,5,5,8
2024-08-03 05:30:00,0.747,5,5,8
2024-08-03 06:00:00,0.524,6,5,8
2024-08-03 06:30:00,0.535,6,5,8
2024-08-03 07:00:00,0.689,7,5,8
2024-08-03 07:30:00,0.694,7,5,8
2024-08-03 08:00:00,0.671,8,5,8
2024-08-03 08:30:00,1.42,8,5,8
2024-08-03 09:00:00,1.165,9,5,8
2024-08-03 09:30:00,1.421,9,5,8
2024-08-03 10:00:00,1.433,10,5,8
2024-08-03 10:30:00,1.48,10,5,8
2024-08-03 11:00:00,1.535,11,5,8
2024-08-03 11:30:00,1.605,11,5,8
2024-08-03 12:00:00,1.665,12,5,8
2024-08-03 12:30:00,1.661,12,5,8
2024-08-03 13:00:00,1.855,13,5,8
2024-08-03 13:30:00,2.066,13,5,8
2024-08-03 14:00:00,2.091,14,5,8
2024-08-03 14:30:00,2.666,14,5,8
2024-08-03 15:00:00,2.252,15,5,8
2024-08-03 15:30:00,1.744,15,5,8
2024-08-03 16:00:00,1.734,16,5,8
2024-08-03 16:30:00,1.678,16,5,8
2024-08-03 17:00:00,1.634,17,5,8
2024-08-03 17:30:00,1.596,17,5,8
2024-08-03 18:00:00,1.512,18,5,8
2024-08-03 18:30:00,1.42,18,5,8
2024-08-03 19:00:00,1.423,19,5,8
2024-08-03 19:30:00,1.408,19,5,8
2024-08-03 20:00:00,1.419,20,5,8
2024-08-03 20:30:00,1.448,20,5,8
2024-08-03 21:00:00,1.434,21,5,8
2024-08-03 21:30:00,1.878,21,5,8
2024-08-03 22:00:00,1.663,22,5,8
2024-08-03 22:30:00,1.621,22,5,8
2024-08-03 23:00:00,1.644,23,5,8
2024-08-03 23:30:00,1.57,23,5,8
2024-08-04 00:00:00,1.144,0,6,8
2024-08-04 00:30:00,1.115,0,6,8
2024-08-04 01:00:00,0.721,1,6,8
2024-08-04 01:30:00,0.758,1,6,8
2024-08-04 02:00:00,0.788,2,6,8
2024-08-04 02:30:00,0.952,2,6,8
2024-08-04 03:00:00,0.692,3,6,8
2024-08-04 03:30:00,0.678,3,6,8
2024-08-04 04:00:00,0.67,4,6,8
2024-08-04 04:30:00,0.297,4,6,8
2024-08-04 05:00:00,0.671,5,6,8
2024-08-04 05:30:00,0.339,5,6,8
2024-08-04 06:00:00,0.641,6,6,8
2024-08-04 06:30:00,0.304,6,6,8
2024-08-04 07:00:00,0.662,7,6,8
2024-08-04 07:30:00,0.869,7,6,8
2024-08-04 08:00:00,0.627,8,6,8
2024-08-04 08:30:00,0.714,8,6,8
2024-08-04 09:00:00,0.615,9,6,8
2024-08-04 09:30:00,0.888,9,6,8
2024-08-04 10:00:00,1.09,10,6,8
2024-08-04 10:30:00,1.197,10,6,8
2024-08-04 11:00:00,1.133,11,6,8
2024-08-04 11:30:00,1.586,11,6,8
2024-08-04 12:00:00,1.449,12,6,8
2024-08-04 12:30:00,1.385,12,6,8
2024-08-04 13:00:00,1.607,13,6,8
2024-08-04 13:30:00,1.759,13,6,8
2024-08-04 14:00:00,1.811,14,6,8
2024-08-04 14:30:00,1.916,14,6,8
2024-08-04 15:00:00,1.942,15,6,8
2024-08-04 15:30:00,1.934,15,6,8
2024-08-04 16:00:00,1.912,16,6,8
2024-08-04 16:30:00,1.929,16,6,8
2024-08-04 17:00:00,1.87,17,6,8
2024-08-04 17:30:00,1.821,17,6,8
2024-08-04 18:00:00,1.785,18,6,8
2024-08-04 18:30:00,1.761,18,6,8
2024-08-04 19:00:00,1.778,19,6,8
2024-08-04 19:30:00,1.696,19,6,8
2024-08-04 20:00:00,1.701,20,6,8
2024-08-04 20:30:00,1.688,20,6,8
2024-08-04 21:00:00,1.623,21,6,8
2024-08-04 21:30:00,1.494,21,6,8
2024-08-04 22:00:00,1.23,22,6,8
2024-08-04 22:30:00,0.996,22,6,8
2024-08-04 23:00:00,1.082,23,6,8
2024-08-04 23:30:00,0.797,23,6,8
2024-08-05 00:00:00,0.812,0,0,8
2024-08-05 00:30:00,0.716,0,0,8
2024-08-05 01:00:00,0.639,1,0,8
2024-08-05 01:30:00,0.603,1,0,8
2024-08-05 02:00:00,0.686,2,0,8
2024-08-05 02:30:00,0.694,2,0,8
2024-08-05 03:00:00,0.654,3,0,8
2024-08-05 03:30:00,0.376,3,0,8
2024-08-05 04:00:00,0.511,4,0,8
2024-08-05 04:30:00,0.204,4,0,8
2024-08-05 05:00:00,0.621,5,0,8
2024-08-05 05:30:00,0.668,5,0,8
2024-08-05 06:00:00,0.214,6,0,8
2024-08-05 06:30:00,0.249,6,0,8
2024-08-05 07:00:00,0.899,7,0,8
2024-08-05 07:30:00,0.435,7,0,8
2024-08-05 08:00:00,0.686,8,0,8
2024-08-05 08:30:00,1.097,8,0,8
2024-08-05 09:00:00,0.952,9,0,8
2024-08-05 09:30:00,1.546,9,0,8
2024-08-05 10:00:00,1.304,10,0,8
2024-08-05 10:30:00,1.592,10,0,8
2024-08-05 11:00:00,1.7,11,0,8
2024-08-05 11:30:00,1.656,11,0,8
2024-08-05 12:00:00,0.765,12,0,8
2024-08-05 12:30:00,1.748,12,0,8
2024-08-05 13:00:00,1.757,13,0,8
2024-08-05 13:30:00,1.765,13,0,8
2024-08-05 14:00:00,1.959,14,0,8
2024-08-05 14:30:00,1.901,14,0,8
2024-08-05 15:00:00,1.956,15,0,8
2024-08-05 15:30:00,2.143,15,0,8
2024-08-05 16:00:00,1.915,16,0,8
2024-08-05 16:30:00,1.831,16,0,8
2024-08-05 17:00:00,1.826,17,0,8
2024-08-05 17:30:00,1.833,17,0,8
2024-08-05 18:00:00,1.766,18,0,8
2024-08-05 18:30:00,1.749,18,0,8
2024-08-05 19:00:00,1.697,19,0,8
2024-08-05 19:30:00,1.712,19,0,8
2024-08-05 20:00:00,1.675,20,0,8
2024-08-05 20:30:00,1.646,20,0,8
2024-08-05 21:00:00,1.57,21,0,8
2024-08-05 21:30:00,1.645,21,0,8
2024-08-05 22:00:00,1.677,22,0,8
2024-08-05 22:30:00,1.494,22,0,8
2024-08-05 23:00:00,1.475,23,0,8
2024-08-05 23:30:00,1.428,23,0,8
2024-08-06 00:00:00,1.412,0,1,8
2024-08-06 00:30:00,1.437,0,1,8
2024-08-06 01:00:00,1.409,1,1,8
2024-08-06 01:30:00,1.413,1,1,8
2024-08-06 02:00:00,1.417,2,1,8
2024-08-06 02:30:00,1.4,2,1,8
2024-08-06 03:00:00,1.409,3,1,8
2024-08-06 03:30:00,1.256,3,1,8
2024-08-06 04:00:00,0.642,4,1,8
2024-08-06 04:30:00,0.936,4,1,8
2024-08-06 05:00:00,0.405,5,1,8
2024-08-06 05:30:00,0.746,5,1,8
2024-08-06 06:00:00,0.831,6,1,8
2024-08-06 06:30:00,1.291,6,1,8
2024-08-06 07:00:00,1.088,7,1,8
2024-08-06 07:30:00,0.653,7,1,8
2024-08-06 08:00:00,1.253,8,1,8
2024-08-06 08:30:00,1.19,8,1,8
2024-08-06 09:00:00,1.473,9,1,8
2024-08-06 09:30:00,1.506,9,1,8
2024-08-06 10:00:00,1.268,10,1,8
2024-08-06 10:30:00,0.164,10,1,8
2024-08-06 11:00:00,0.252,11,1,8
2024-08-06 11:30:00,1.176,11,1,8
2024-08-06 12:00:00,1.548,12,1,8
2024-08-06 12:30:00,1.28,12,1,8
2024-08-06 13:00:00,1.648,13,1,8
2024-08-06 13:30:00,1.658,13,1,8
2024-08-06 14:00:00,1.639,14,1,8
2024-08-06 14:30:00,1.934,14,1,8
2024-08-06 15:00:00,1.781,15,1,8
2024-08-06 15:30:00,1.709,15,1,8
2024-08-06 16:00:00,1.724,16,1,8
2024-08-06 16:30:00,1.605,16,1,8
2024-08-06 17:00:00,1.585,17,1,8
2024-08-06 17:30:00,1.594,17,1,8
2024-08-06 18:00:00,1.942,18,1,8
2024-08-06 18:30:00,2.048,18,1,8
2024-08-06 19:00:00,2.364,19,1,8
2024-08-06 19:30:00,1.849,19,1,8
2024-08-06 20:00:00,1.83,20,1,8
2024-08-06 20:30:00,1.687,20,1,8
2024-08-06 21:00:00,1.713,21,1,8
2024-08-06 21:30:00,1.696,21,1,8
2024-08-06 22:00:00,1.607,22,1,8
2024-08-06 22:30:00,1.468,22,1,8
2024-08-06 23:00:00,1.414,23,1,8
2024-08-06 23:30:00,1.426,23,1,8
2024-08-07 00:00:00,1.447,0,2,8
2024-08-07 00:30:00,1.466,0,2,8
2024-08-07 01:00:00,1.388,1,2,8
2024-08-07 01:30:00,1.377,1,2,8
2024-08-07 02:00:00,1.359,2,2,8
2024-08-07 02:30:00,1.344,2,2,8
2024-08-07 03:00:00,0.607,3,2,8
2024-08-07 03:30:00,0.348,3,2,8
2024-08-07 04:00:00,0.624,4,2,8
2024-08-07 04:30:00,0.782,4,2,8
2024-08-07 05:00:00,0.348,5,2,8
2024-08-07 05:30:00,0.41,5,2,8
2024-08-07 06:00:00,0.643,6,2,8
2024-08-07 06:30:00,0.56,6,2,8
2024-08-07 07:00:00,0.527,7,2,8
2024-08-07 07:30:00,0.692,7,2,8
2024-08-07 08:00:00,0.813,8,2,8
2024-08-07 08:30:00,0.937,8,2,8
2024-08-07 09:00:00,0.958,9,2,8
2024-08-07 09:30:00,0.845,9,2,8
2024-08-07 10:00:00,0.832,10,2,8
2024-08-07 10:30:00,1.023,10,2,8
2024-08-07 11:00:00,1.463,11,2,8
2024-08-07 11:30:00,1.475,11,2,8
2024-08-07 12:00:00,1.459,12,2,8
2024-08-07 12:30:00,1.563,12,2,8
2024-08-07 13:00:00,1.538,13,2,8
2024-08-07 13:30:00,1.581,13,2,8
2024-08-07 14:00:00,1.559,14,2,8
2024-08-07 14:30:00,1.575,14,2,8
2024-08-07 15:00:00,1.568,15,2,8
2024-08-07 15:30:00,1.579,15,2,8
2024-08-07 16:00:00,1.593,16,2,8
2024-08-07 16:30:00,1.627,16,2,8
2024-08-07 17:00:00,1.55,17,2,8
2024-08-07 17:30:00,1.766,17,2,8
2024-08-07 18:00:00,1.77,18,2,8
2024-08-07 18:30:00,1.662,18,2,8
2024-08-07 19:00:00,1.66,19,2,8
2024-08-07 19:30:00,1.559,19,2,8
2024-08-07 20:00:00,1.693,20,2,8
2024-08-07 20:30:00,1.747,20,2,8
2024-08-07 21:00:00,1.567,21,2,8
2024-08-07 21:30:00,1.542,21,2,8
2024-08-07 22:00:00,1.465,22,2,8
2024-08-07 22:30:00,1.451,22,2,8
2024-08-07 23:00:00,1.443,23,2,8
2024-08-07 23:30:00,1.433,23,2,8
2024-08-08 00:00:00,0.93,0,3,8
2024-08-08 00:30:00,0.786,0,3,8
2024-08-08 01:00:00,0.526,1,3,8
2024-08-08 01:30:00,1.403,1,3,8
2024-08-08 02:00:00,0.615,2,3,8
2024-08-08 02:30:00,0.84,2,3,8
2024-08-08 03:00:00,0.217,3,3,8
2024-08-08 03:30:00,0.694,3,3,8
2024-08-08 04:00:00,0.6,4,3,8
2024-08-08 04:30:00,0.4,4,3,8
2024-08-08 05:00:00,0.983,5,3,8
2024-08-08 05:30:00,0.642,5,3,8
2024-08-08 06:00:00,0.574,6,3,8
2024-08-08 06:30:00,0.293,6,3,8
2024-08-08 07:00:00,0.763,7,3,8
2024-08-08 07:30:00,0.633,7,3,8
2024-08-08 08:00:00,0.448,8,3,8
2024-08-08 08:30:00,0.973,8,3,8
2024-08-08 09:00:00,0.889,9,3,8
2024-08-08 09:30:00,1.058,9,3,8
2024-08-08 10:00:00,1.102,10,3,8
2024-08-08 10:30:00,0.795,10,3,8
2024-08-08 11:00:00,0.605,11,3,8
2024-08-08 11:30:00,0.634,11,3,8
2024-08-08 12:00:00,0.683,12,3,8
2024-08-08 12:30:00,0.844,12,3,8
2024-08-08 13:00:00,0.916,13,3,8
2024-08-08 13:30:00,0.834,13,3,8
2024-08-08 14:00:00,0.999,14,3,8
2024-08-08 14:30:00,0.957,14,3,8
2024-08-08 15:00:00,1.058,15,3,8
2024-08-08 15:30:00,0.903,15,3,8
2024-08-08 16:00:00,0.709,16,3,8
2024-08-08 16:30:00,0.629,16,3,8
2024-08-08 17:00:00,1.36,17,3,8
2024-08-08 17:30:00,1.505,17,3,8
2024-08-08 18:00:00,1.812,18,3,8
2024-08-08 18:30:00,1.913,18,3,8
2024-08-08 19:00:00,1.595,19,3,8
2024-08-08 19:30:00,1.39,19,3,8
2024-08-08 20:00:00,0.97,20,3,8
2024-08-08 20:30:00,0.557,20,3,8
2024-08-08 21:00:00,1.551,21,3,8
2024-08-08 21:30:00,1.84,21,3,8
2024-08-08 22:00:00,1.034,22,3,8
2024-08-08 22:30:00,1.119,22,3,8
2024-08-08 23:00:00,1.029,23,3,8
2024-08-08 23:30:00,0.952,23,3,8
2024-08-09 00:00:00,0.781,0,4,8
2024-08-09 00:30:00,0.82,0,4,8
2024-08-09 01:00:00,0.799,1,4,8
2024-08-09 01:30:00,0.603,1,4,8
2024-08-09 02:00:00,0.568,2,4,8
2024-08-09 02:30:00,0.699,2,4,8
